weapon,tier,direction,animation,frame,pixels,components,minX,minY,maxX,maxY,boundsWidth,boundsHeight,boundsArea,edgeSides,discardedPixels,characterDistance,expressionOverlapPixels
wand,tier5,down,walk,0,24,1,16,6,20,16,5,11,55,,0,0,0
wand,tier5,down,walk,1,24,1,16,6,20,16,5,11,55,,0,0,0
wand,tier5,down,walk,2,24,1,16,4,20,14,5,11,55,,0,0,0
wand,tier5,down,walk,3,24,1,16,6,20,16,5,11,55,,0,0,0
wand,tier5,down,attack,0,25,1,16,4,20,15,5,12,60,,0,0,0
wand,tier5,down,attack,1,20,1,15,14,19,20,5,7,35,,0,0,0
wand,tier5,down,attack,2,20,1,16,14,20,20,5,7,35,,0,0,0
wand,tier5,down,attack,3,24,1,16,5,20,15,5,11,55,,0,0,0
wand,tier5,down,hurt,0,24,1,15,5,19,15,5,11,55,,0,0,0
wand,tier5,down,hurt,1,24,1,16,5,20,15,5,11,55,,0,0,0
wand,tier5,left,idle,0,25,1,1,5,6,15,6,11,66,,0,1,0
wand,tier5,left,idle,1,25,1,1,6,6,16,6,11,66,,0,1,0
wand,tier5,left,walk,0,25,1,1,4,6,14,6,11,66,,0,1,0
wand,tier5,left,walk,1,25,1,1,6,6,16,6,11,66,,0,1,0
wand,tier5,left,walk,2,25,1,1,6,6,16,6,11,66,,0,1,0
wand,tier5,left,walk,3,25,1,1,6,6,16,6,11,66,,0,1,0
wand,tier5,left,attack,0,26,1,1,4,6,15,6,12,72,,0,1,0
wand,tier5,left,attack,1,22,1,0,12,9,16,10,5,50,left,0,0,0
wand,tier5,left,attack,2,22,1,0,11,9,15,10,5,50,left,0,0,0
wand,tier5,left,attack,3,25,1,1,5,6,15,6,11,66,,0,1,0
wand,tier5,left,hurt,0,25,1,1,6,6,16,6,11,66,,0,1,0
wand,tier5,left,hurt,1,25,1,1,5,6,15,6,11,66,,0,1,0
wand,tier5,right,idle,0,25,1,17,5,22,15,6,11,66,,0,1,0
wand,tier5,right,idle,1,25,1,17,6,22,16,6,11,66,,0,1,0
wand,tier5,right,walk,0,25,1,17,6,22,16,6,11,66,,0,1,0
wand,tier5,right,walk,1,25,1,17,6,22,16,6,11,66,,0,1,0
wand,tier5,right,walk,2,25,1,17,4,22,14,6,11,66,,0,1,0
wand,tier5,right,walk,3,25,1,17,6,22,16,6,11,66,,0,1,0
wand,tier5,right,attack,0,26,1,17,4,22,15,6,12,72,,0,1,0
wand,tier5,right,attack,1,22,1,14,12,23,16,10,5,50,right,0,0,0
wand,tier5,right,attack,2,22,1,14,11,23,15,10,5,50,right,0,0,0
wand,tier5,right,attack,3,25,1,17,5,22,15,6,11,66,,0,1,0
wand,tier5,right,hurt,0,25,1,17,6,22,16,6,11,66,,0,1,0
wand,tier5,right,hurt,1,25,1,17,5,22,15,6,11,66,,0,1,0
wand,tier5,up,idle,0,24,1,3,5,7,15,5,11,55,,0,0,0
wand,tier5,up,idle,1,24,1,3,6,7,16,5,11,55,,0,0,0
wand,tier5,up,walk,0,24,1,3,6,7,16,5,11,55,,0,0,0
wand,tier5,up,walk,1,24,1,3,6,7,16,5,11,55,,0,0,0
wand,tier5,up,walk,2,24,1,3,4,7,14,5,11,55,,0,0,0
wand,tier5,up,walk,3,24,1,3,6,7,16,5,11,55,,0,0,0
wand,tier5,up,attack,0,25,1,3,4,7,15,5,12,60,,0,0,0
wand,tier5,up,attack,1,22,1,4,2,8,10,5,9,45,,0,0,0
wand,tier5,up,attack,2,22,1,3,2,7,10,5,9,45,,0,1,0
wand,tier5,up,attack,3,24,1,3,5,7,15,5,11,55,,0,0,0
wand,tier5,up,hurt,0,24,1,4,5,8,15,5,11,55,,0,0,0
wand,tier5,up,hurt,1,24,1,3,5,7,15,5,11,55,,0,0,0
spellbook,tier1,down,idle,0,12,1,16,11,19,14,4,4,16,,0,0,0
spellbook,tier1,down,idle,1,12,1,16,12,19,15,4,4,16,,0,0,0
spellbook,tier1,down,walk,0,12,1,16,12,19,15,4,4,16,,0,0,0
spellbook,tier1,down,walk,1,12,1,16,12,19,15,4,4,16,,0,0,0
spellbook,tier1,down,walk,2,12,1,16,10,19,13,4,4,16,,0,0,0
spellbook,tier1,down,walk,3,12,1,16,12,19,15,4,4,16,,0,0,0
spellbook,tier1,down,attack,0,12,1,16,9,19,12,4,4,16,,0,0,0
spellbook,tier1,down,attack,1,12,1,15,18,18,21,4,4,16,,0,0,0
spellbook,tier1,down,attack,2,12,1,16,18,19,21,4,4,16,,0,1,0
spellbook,tier1,down,attack,3,12,1,16,11,19,14,4,4,16,,0,0,0
spellbook,tier1,down,hurt,0,12,1,15,11,18,14,4,4,16,,0,0,0
spellbook,tier1,down,hurt,1,12,1,16,11,19,14,4,4,16,,0,0,0
spellbook,tier1,left,idle,0,12,1,4,11,7,14,4,4,16,,0,1,0
spellbook,tier1,left,idle,1,12,1,4,12,7,15,4,4,16,,0,1,0
spellbook,tier1,left,walk,0,12,1,4,10,7,13,4,4,16,,0,1,0
spellbook,tier1,left,walk,1,12,1,4,12,7,15,4,4,16,,0,1,0
spellbook,tier1,left,walk,2,12,1,4,12,7,15,4,4,16,,0,2,0
spellbook,tier1,left,walk,3,12,1,4,12,7,15,4,4,16,,0,1,0
spellbook,tier1,left,attack,0,12,1,4,9,7,12,4,4,16,,0,0,0
spellbook,tier1,left,attack,1,12,1,1,11,4,14,4,4,16,,0,3,0
spellbook,tier1,left,attack,2,12,1,1,10,4,13,4,4,16,,0,3,0
spellbook,tier1,left,attack,3,12,1,4,11,7,14,4,4,16,,0,1,0
spellbook,tier1,left,hurt,0,12,1,4,12,7,15,4,4,16,,0,2,0
spellbook,tier1,left,hurt,1,12,1,4,11,7,14,4,4,16,,0,1,0
spellbook,tier1,right,idle,0,12,1,16,11,19,14,4,4,16,,0,1,0
spellbook,tier1,right,idle,1,12,1,16,12,19,15,4,4,16,,0,1,0
spellbook,tier1,right,walk,0,12,1,16,12,19,15,4,4,16,,0,2,0
spellbook,tier1,right,walk,1,12,1,16,12,19,15,4,4,16,,0,1,0
spellbook,tier1,right,walk,2,12,1,16,10,19,13,4,4,16,,0,1,0
spellbook,tier1,right,walk,3,12,1,16,12,19,15,4,4,16,,0,1,0
spellbook,tier1,right,attack,0,12,1,16,9,19,12,4,4,16,,0,0,0
spellbook,tier1,right,attack,1,12,1,19,11,22,14,4,4,16,,0,3,0
spellbook,tier1,right,attack,2,12,1,19,10,22,13,4,4,16,,0,3,0
spellbook,tier1,right,attack,3,12,1,16,11,19,14,4,4,16,,0,1,0
spellbook,tier1,right,hurt,0,12,1,16,12,19,15,4,4,16,,0,2,0
spellbook,tier1,right,hurt,1,12,1,16,11,19,14,4,4,16,,0,1,0
spellbook,tier1,up,idle,0,12,1,5,11,8,14,4,4,16,,0,0,0
spellbook,tier1,up,idle,1,12,1,5,12,8,15,4,4,16,,0,0,0
spellbook,tier1,up,walk,0,12,1,5,12,8,15,4,4,16,,0,0,0
spellbook,tier1,up,walk,1,12,1,5,12,8,15,4,4,16,,0,0,0
spellbook,tier1,up,walk,2,12,1,5,10,8,13,4,4,16,,0,0,0
spellbook,tier1,up,walk,3,12,1,5,12,8,15,4,4,16,,0,0,0
spellbook,tier1,up,attack,0,12,1,5,9,8,12,4,4,16,,0,0,0
spellbook,tier1,up,attack,1,12,1,6,2,9,5,4,4,16,,0,0,0
spellbook,tier1,up,attack,2,12,1,5,2,8,5,4,4,16,,0,0,0
spellbook,tier1,up,attack,3,12,1,5,11,8,14,4,4,16,,0,0,0
spellbook,tier1,up,hurt,0,12,1,6,11,9,14,4,4,16,,0,0,0
spellbook,tier1,up,hurt,1,12,1,5,11,8,14,4,4,16,,0,0,0
spellbook,tier2,down,idle,0,16,1,16,11,20,14,5,4,20,,0,0,0
spellbook,tier2,down,idle,1,16,1,16,12,20,15,5,4,20,,0,0,0
spellbook,tier2,down,walk,0,16,1,16,12,20,15,5,4,20,,0,0,0
spellbook,tier2,down,walk,1,16,1,16,12,20,15,5,4,20,,0,0,0
spellbook,tier2,down,walk,2,16,1,16,10,20,13,5,4,20,,0,0,0
spellbook,tier2,down,walk,3,16,1,16,12,20,15,5,4,20,,0,0,0
spellbook,tier2,down,attack,0,16,1,16,9,20,12,5,4,20,,0,0,0
spellbook,tier2,down,attack,1,16,1,15,18,19,21,5,4,20,,0,0,0
spellbook,tier2,down,attack,2,16,1,16,18,20,21,5,4,20,,0,1,0
spellbook,tier2,down,attack,3,16,1,16,11,20,14,5,4,20,,0,0,0
spellbook,tier2,down,hurt,0,16,1,15,11,19,14,5,4,20,,0,0,0
spellbook,tier2,down,hurt,1,16,1,16,11,20,14,5,4,20,,0,0,0
spellbook,tier2,left,idle,0,16,1,3,11,7,14,5,4,20,,0,1,0
spellbook,tier2,left,idle,1,16,1,3,12,7,15,5,4,20,,0,1,0
spellbook,tier2,left,walk,0,16,1,3,10,7,13,5,4,20,,0,1,0
spellbook,tier2,left,walk,1,16,1,3,12,7,15,5,4,20,,0,1,0
spellbook,tier2,left,walk,2,16,1,3,12,7,15,5,4,20,,0,2,0
spellbook,tier2,left,walk,3,16,1,3,12,7,15,5,4,20,,0,1,0
spellbook,tier2,left,attack,0,16,1,3,9,7,12,5,4,20,,0,0,0
spellbook,tier2,left,attack,1,16,1,1,11,5,14,5,4,20,,0,2,0
spellbook,tier2,left,attack,2,16,1,1,10,5,13,5,4,20,,0,2,0
spellbook,tier2,left,attack,3,16,1,3,11,7,14,5,4,20,,0,1,0
spellbook,tier2,left,hurt,0,16,1,3,12,7,15,5,4,20,,0,2,0
spellbook,tier2,left,hurt,1,16,1,3,11,7,14,5,4,20,,0,1,0
spellbook,tier2,right,idle,0,16,1,16,11,20,14,5,4,20,,0,1,0
spellbook,tier2,right,idle,1,16,1,16,12,20,15,5,4,20,,0,1,0
spellbook,tier2,right,walk,0,16,1,16,12,20,15,5,4,20,,0,2,0
spellbook,tier2,right,walk,1,16,1,16,12,20,15,5,4,20,,0,1,0
spellbook,tier2,right,walk,2,16,1,16,10,20,13,5,4,20,,0,1,0
spellbook,tier2,right,walk,3,16,1,16,12,20,15,5,4,20,,0,1,0
spellbook,tier2,right,attack,0,16,1,16,9,20,12,5,4,20,,0,0,0
spellbook,tier2,right,attack,1,16,1,18,11,22,14,5,4,20,,0,2,0
spellbook,tier2,right,attack,2,16,1,18,10,22,13,5,4,20,,0,2,0
spellbook,tier2,right,attack,3,16,1,16,11,20,14,5,4,20,,0,1,0
spellbook,tier2,right,hurt,0,16,1,16,12,20,15,5,4,20,,0,2,0
spellbook,tier2,right,hurt,1,16,1,16,11,20,14,5,4,20,,0,1,0
spellbook,tier2,up,idle,0,16,1,4,11,8,14,5,4,20,,0,0,0
spellbook,tier2,up,idle,1,16,1,4,12,8,15,5,4,20,,0,0,0
spellbook,tier2,up,walk,0,16,1,4,12,8,15,5,4,20,,0,0,0
spellbook,tier2,up,walk,1,16,1,4,12,8,15,5,4,20,,0,0,0
spellbook,tier2,up,walk,2,16,1,4,10,8,13,5,4,20,,0,0,0
spellbook,tier2,up,walk,3,16,1,4,12,8,15,5,4,20,,0,0,0
spellbook,tier2,up,attack,0,16,1,4,9,8,12,5,4,20,,0,0,0
spellbook,tier2,up,attack,1,16,1,5,2,9,5,5,4,20,,0,0,0
spellbook,tier2,up,attack,2,16,1,4,2,8,5,5,4,20,,0,0,0
spellbook,tier2,up,attack,3,16,1,4,11,8,14,5,4,20,,0,0,0
spellbook,tier2,up,hurt,0,16,1,5,11,9,14,5,4,20,,0,0,0
spellbook,tier2,up,hurt,1,16,1,4,11,8,14,5,4,20,,0,0,0
spellbook,tier3,down,idle,0,27,1,16,9,21,14,6,6,36,,0,0,0
spellbook,tier3,down,idle,1,27,1,16,10,21,15,6,6,36,,0,0,0
spellbook,tier3,down,walk,0,27,1,16,10,21,15,6,6,36,,0,0,0
spellbook,tier3,down,walk,1,27,1,16,10,21,15,6,6,36,,0,0,0
spellbook,tier3,down,walk,2,27,1,16,8,21,13,6,6,36,,0,0,0
spellbook,tier3,down,walk,3,27,1,16,10,21,15,6,6,36,,0,0,0
spellbook,tier3,down,attack,0,27,1,16,7,21,12,6,6,36,,0,0,0
spellbook,tier3,down,attack,1,27,1,15,16,20,21,6,6,36,,0,0,0
spellbook,tier3,down,attack,2,27,1,16,16,21,21,6,6,36,,0,0,0
spellbook,tier3,down,attack,3,27,1,16,9,21,14,6,6,36,,0,0,0
spellbook,tier3,down,hurt,0,27,1,15,9,20,14,6,6,36,,0,0,0
spellbook,tier3,down,hurt,1,27,1,16,9,21,14,6,6,36,,0,0,0
spellbook,tier3,left,idle,0,27,1,2,9,7,14,6,6,36,,0,1,0
spellbook,tier3,left,idle,1,27,1,2,10,7,15,6,6,36,,0,1,0
spellbook,tier3,left,walk,0,27,1,2,8,7,13,6,6,36,,0,0,0
spellbook,tier3,left,walk,1,27,1,2,10,7,15,6,6,36,,0,1,0
spellbook,tier3,left,walk,2,27,1,2,10,7,15,6,6,36,,0,1,0
spellbook,tier3,left,walk,3,27,1,2,10,7,15,6,6,36,,0,1,0
spellbook,tier3,left,attack,0,27,1,2,7,7,12,6,6,36,,0,0,0
spellbook,tier3,left,attack,1,27,1,1,10,6,15,6,6,36,,0,2,0
spellbook,tier3,left,attack,2,27,1,1,9,6,14,6,6,36,,0,1,0
spellbook,tier3,left,attack,3,27,1,2,9,7,14,6,6,36,,0,1,0
spellbook,tier3,left,hurt,0,27,1,2,10,7,15,6,6,36,,0,1,0
spellbook,tier3,left,hurt,1,27,1,2,9,7,14,6,6,36,,0,1,0
spellbook,tier3,right,idle,0,27,1,16,9,21,14,6,6,36,,0,1,0
spellbook,tier3,right,idle,1,27,1,16,10,21,15,6,6,36,,0,1,0
spellbook,tier3,right,walk,0,27,1,16,10,21,15,6,6,36,,0,1,0
spellbook,tier3,right,walk,1,27,1,16,10,21,15,6,6,36,,0,1,0
spellbook,tier3,right,walk,2,27,1,16,8,21,13,6,6,36,,0,0,0
spellbook,tier3,right,walk,3,27,1,16,10,21,15,6,6,36,,0,1,0
spellbook,tier3,right,attack,0,27,1,16,7,21,12,6,6,36,,0,0,0
spellbook,tier3,right,attack,1,27,1,17,10,22,15,6,6,36,,0,2,0
spellbook,tier3,right,attack,2,27,1,17,9,22,14,6,6,36,,0,1,0
spellbook,tier3,right,attack,3,27,1,16,9,21,14,6,6,36,,0,1,0
spellbook,tier3,right,hurt,0,27,1,16,10,21,15,6,6,36,,0,1,0
spellbook,tier3,right,hurt,1,27,1,16,9,21,14,6,6,36,,0,1,0
spellbook,tier3,up,idle,0,27,1,3,9,8,14,6,6,36,,0,0,0
spellbook,tier3,up,idle,1,27,1,3,10,8,15,6,6,36,,0,0,0
spellbook,tier3,up,walk,0,27,1,3,10,8,15,6,6,36,,0,0,0
spellbook,tier3,up,walk,1,27,1,3,10,8,15,6,6,36,,0,0,0
spellbook,tier3,up,walk,2,27,1,3,8,8,13,6,6,36,,0,0,0
spellbook,tier3,up,walk,3,27,1,3,10,8,15,6,6,36,,0,0,0
spellbook,tier3,up,attack,0,27,1,3,7,8,12,6,6,36,,0,0,0
spellbook,tier3,up,attack,1,27,1,4,1,9,6,6,6,36,,0,0,0
spellbook,tier3,up,attack,2,27,1,3,1,8,6,6,6,36,,0,0,0
spellbook,tier3,up,attack,3,27,1,3,9,8,14,6,6,36,,0,0,0
spellbook,tier3,up,hurt,0,27,1,4,9,9,14,6,6,36,,0,0,0
spellbook,tier3,up,hurt,1,27,1,3,9,8,14,6,6,36,,0,0,0
spellbook,tier4,down,idle,0,32,1,16,9,22,14,7,6,42,,0,0,0
spellbook,tier4,down,idle,1,32,1,16,10,22,15,7,6,42,,0,0,0
spellbook,tier4,down,walk,0,32,1,16,10,22,15,7,6,42,,0,0,0
spellbook,tier4,down,walk,1,32,1,16,10,22,15,7,6,42,,0,0,0
spellbook,tier4,down,walk,2,32,1,16,8,22,13,7,6,42,,0,0,0
spellbook,tier4,down,walk,3,32,1,16,10,22,15,7,6,42,,0,0,0
spellbook,tier4,down,attack,0,32,1,16,7,22,12,7,6,42,,0,0,0
spellbook,tier4,down,attack,1,32,1,15,16,21,21,7,6,42,,0,0,0
spellbook,tier4,down,attack,2,32,1,16,16,22,21,7,6,42,,0,0,0
spellbook,tier4,down,attack,3,32,1,16,9,22,14,7,6,42,,0,0,0
spellbook,tier4,down,hurt,0,32,1,15,9,21,14,7,6,42,,0,0,0
spellbook,tier4,down,hurt,1,32,1,16,9,22,14,7,6,42,,0,0,0
spellbook,tier4,left,idle,0,32,1,1,9,7,14,7,6,42,,0,1,0
spellbook,tier4,left,idle,1,32,1,1,10,7,15,7,6,42,,0,1,0
spellbook,tier4,left,walk,0,32,1,1,8,7,13,7,6,42,,0,0,0
spellbook,tier4,left,walk,1,32,1,1,10,7,15,7,6,42,,0,1,0
spellbook,tier4,left,walk,2,32,1,1,10,7,15,7,6,42,,0,1,0
spellbook,tier4,left,walk,3,32,1,1,10,7,15,7,6,42,,0,1,0
spellbook,tier4,left,attack,0,32,1,1,7,7,12,7,6,42,,0,0,0
spellbook,tier4,left,attack,1,32,1,1,10,7,15,7,6,42,,0,1,0
spellbook,tier4,left,attack,2,32,1,1,9,7,14,7,6,42,,0,1,0
spellbook,tier4,left,attack,3,32,1,1,9,7,14,7,6,42,,0,1,0
spellbook,tier4,left,hurt,0,32,1,1,10,7,15,7,6,42,,0,1,0
spellbook,tier4,left,hurt,1,32,1,1,9,7,14,7,6,42,,0,1,0
spellbook,tier4,right,idle,0,32,1,16,9,22,14,7,6,42,,0,1,0
spellbook,tier4,right,idle,1,32,1,16,10,22,15,7,6,42,,0,1,0
spellbook,tier4,right,walk,0,32,1,16,10,22,15,7,6,42,,0,1,0
spellbook,tier4,right,walk,1,32,1,16,10,22,15,7,6,42,,0,1,0
spellbook,tier4,right,walk,2,32,1,16,8,22,13,7,6,42,,0,0,0
spellbook,tier4,right,walk,3,32,1,16,10,22,15,7,6,42,,0,1,0
spellbook,tier4,right,attack,0,32,1,16,7,22,12,7,6,42,,0,0,0
spellbook,tier4,right,attack,1,32,1,16,10,22,15,7,6,42,,0,1,0
spellbook,tier4,right,attack,2,32,1,16,9,22,14,7,6,42,,0,1,0
spellbook,tier4,right,attack,3,32,1,16,9,22,14,7,6,42,,0,1,0
spellbook,tier4,right,hurt,0,32,1,16,10,22,15,7,6,42,,0,1,0
spellbook,tier4,right,hurt,1,32,1,16,9,22,14,7,6,42,,0,1,0
spellbook,tier4,up,idle,0,32,1,2,9,8,14,7,6,42,,0,0,0
spellbook,tier4,up,idle,1,32,1,2,10,8,15,7,6,42,,0,0,0
spellbook,tier4,up,walk,0,32,1,2,10,8,15,7,6,42,,0,0,0
spellbook,tier4,up,walk,1,32,1,2,10,8,15,7,6,42,,0,0,0
spellbook,tier4,up,walk,2,32,1,2,8,8,13,7,6,42,,0,0,0
spellbook,tier4,up,walk,3,32,1,2,10,8,15,7,6,42,,0,0,0
spellbook,tier4,up,attack,0,32,1,2,7,8,12,7,6,42,,0,0,0
spellbook,tier4,up,attack,1,32,1,3,1,9,6,7,6,42,,0,0,0
spellbook,tier4,up,attack,2,32,1,2,1,8,6,7,6,42,,0,0,0
spellbook,tier4,up,attack,3,32,1,2,9,8,14,7,6,42,,0,0,0
spellbook,tier4,up,hurt,0,32,1,3,9,9,14,7,6,42,,0,0,0
spellbook,tier4,up,hurt,1,32,1,2,9,8,14,7,6,42,,0,0,0
spellbook,tier5,down,idle,0,40,1,16,8,22,15,7,8,56,,0,0,0
spellbook,tier5,down,idle,1,40,1,16,9,22,16,7,8,56,,0,0,0
spellbook,tier5,down,walk,0,40,1,16,9,22,16,7,8,56,,0,0,0
spellbook,tier5,down,walk,1,40,1,16,9,22,16,7,8,56,,0,0,0
spellbook,tier5,down,walk,2,40,1,16,7,22,14,7,8,56,,0,0,0
spellbook,tier5,down,walk,3,40,1,16,9,22,16,7,8,56,,0,0,0
spellbook,tier5,down,attack,0,40,1,16,6,22,13,7,8,56,,0,0,0
spellbook,tier5,down,attack,1,40,1,15,15,21,22,7,8,56,,0,0,0
spellbook,tier5,down,attack,2,40,1,16,15,22,22,7,8,56,,0,0,0
spellbook,tier5,down,attack,3,40,1,16,8,22,15,7,8,56,,0,0,0
spellbook,tier5,down,hurt,0,40,1,15,8,21,15,7,8,56,,0,0,0
spellbook,tier5,down,hurt,1,40,1,16,8,22,15,7,8,56,,0,0,0
spellbook,tier5,left,idle,0,40,1,1,8,7,15,7,8,56,,0,0,0
spellbook,tier5,left,idle,1,40,1,1,9,7,16,7,8,56,,0,0,0
spellbook,tier5,left,walk,0,40,1,1,7,7,14,7,8,56,,0,0,0
spellbook,tier5,left,walk,1,40,1,1,9,7,16,7,8,56,,0,0,0
spellbook,tier5,left,walk,2,40,1,1,9,7,16,7,8,56,,0,1,0
spellbook,tier5,left,walk,3,40,1,1,9,7,16,7,8,56,,0,0,0
spellbook,tier5,left,attack,0,40,1,1,6,7,13,7,8,56,,0,0,0
spellbook,tier5,left,attack,1,40,1,1,9,7,16,7,8,56,,0,1,0
spellbook,tier5,left,attack,2,40,1,1,8,7,15,7,8,56,,0,0,0
spellbook,tier5,left,attack,3,40,1,1,8,7,15,7,8,56,,0,0,0
spellbook,tier5,left,hurt,0,40,1,1,9,7,16,7,8,56,,0,1,0
spellbook,tier5,left,hurt,1,40,1,1,8,7,15,7,8,56,,0,0,0
spellbook,tier5,right,idle,0,40,1,16,8,22,15,7,8,56,,0,0,0
spellbook,tier5,right,idle,1,40,1,16,9,22,16,7,8,56,,0,0,0
spellbook,tier5,right,walk,0,40,1,16,9,22,16,7,8,56,,0,1,0
spellbook,tier5,right,walk,1,40,1,16,9,22,16,7,8,56,,0,0,0
spellbook,tier5,right,walk,2,40,1,16,7,22,14,7,8,56,,0,0,0
spellbook,tier5,right,walk,3,40,1,16,9,22,16,7,8,56,,0,0,0
spellbook,tier5,right,attack,0,40,1,16,6,22,13,7,8,56,,0,0,0
spellbook,tier5,right,attack,1,40,1,16,9,22,16,7,8,56,,0,1,0
spellbook,tier5,right,attack,2,40,1,16,8,22,15,7,8,56,,0,0,0
spellbook,tier5,right,attack,3,40,1,16,8,22,15,7,8,56,,0,0,0
spellbook,tier5,right,hurt,0,40,1,16,9,22,16,7,8,56,,0,1,0
spellbook,tier5,right,hurt,1,40,1,16,8,22,15,7,8,56,,0,0,0
spellbook,tier5,up,idle,0,40,1,2,8,8,15,7,8,56,,0,0,0
spellbook,tier5,up,idle,1,40,1,2,9,8,16,7,8,56,,0,0,0
spellbook,tier5,up,walk,0,40,1,2,9,8,16,7,8,56,,0,0,0
spellbook,tier5,up,walk,1,40,1,2,9,8,16,7,8,56,,0,0,0
spellbook,tier5,up,walk,2,40,1,2,7,8,14,7,8,56,,0,0,0
spellbook,tier5,up,walk,3,40,1,2,9,8,16,7,8,56,,0,0,0
spellbook,tier5,up,attack,0,40,1,2,6,8,13,7,8,56,,0,0,0
spellbook,tier5,up,attack,1,40,1,3,1,9,8,7,8,56,,0,0,0
spellbook,tier5,up,attack,2,40,1,2,1,8,8,7,8,56,,0,0,0
spellbook,tier5,up,attack,3,40,1,2,8,8,15,7,8,56,,0,0,0
spellbook,tier5,up,hurt,0,40,1,3,8,9,15,7,8,56,,0,0,0
spellbook,tier5,up,hurt,1,40,1,2,8,8,15,7,8,56,,0,0,0
